CMPLNT_NUM,CMPLNT_FR_DT,CMPLNT_FR_TM,CMPLNT_TO_DT,CMPLNT_TO_TM,ADDR_PCT_CD,RPT_DT,KY_CD,OFNS_DESC,PD_CD,PD_DESC,CRM_ATPT_CPTD_CD,LAW_CAT_CD,BORO_NM,LOC_OF_OCCUR_DESC,PREM_TYP_DESC,JURIS_DESC,JURISDICTION_CODE,PARKS_NM,HADEVELOPT,HOUSING_PSA,X_COORD_CD,Y_COORD_CD,SUSP_AGE_GROUP,SUSP_RACE,SUSP_SEX,TRANSIT_DISTRICT,Latitude,Longitude,Lat_Lon,PATROL_BORO,STATION_NAME,VIC_AGE_GROUP,VIC_RACE,VIC_SEX
204343088,02/06/2010,02:00:00,,,110,03/17/2010,361,OFF. AGNST PUB ORD SENSBLTY &,639,AGGRAVATED HARASSMENT 2,COMPLETED,MISDEMEANOR,QUEENS,INSIDE,RESIDENCE-HOUSE,N.Y. POLICE DEPT,0,NA,,NA,1023078,212401,25-44,WHITE HISPANIC,M,,40.749591219,-73.859865801,"(40.749591219, -73.859865801)",PATROL BORO QUEENS NORTH,,25-44,UNKNOWN,F
592488727,06/25/2007,23:50:00,,,60,06/26/2007,347,INTOXICATED & IMPAIRED DRIVING,905,"INTOXICATED DRIVING,ALCOHOL",COMPLETED,MISDEMEANOR,BROOKLYN,,STREET,N.Y. POLICE DEPT,0,NA,,NA,989140,148952,,,,,40.575521668,-73.982398751,"(40.575521668, -73.982398751)",PATROL BORO BKLYN SOUTH,,,UNKNOWN,E
912585100,10/25/2007,03:50:00,,,75,10/25/2007,344,ASSAULT 3 & RELATED OFFENSES,101,ASSAULT 3,COMPLETED,MISDEMEANOR,BROOKLYN,INSIDE,RESIDENCE-HOUSE,N.Y. POLICE DEPT,0,NA,,NA,1014484,181357,,,,,40.664416386,-73.891022091,"(40.664416386, -73.891022091)",PATROL BORO BKLYN NORTH,,45-64,BLACK,F
187338848,07/23/2015,22:35:00,07/23/2015,22:45:00,67,07/23/2015,106,FELONY ASSAULT,109,"ASSAULT 2,1,UNCLASSIFIED",COMPLETED,FELONY,BROOKLYN,,STREET,N.Y. POLICE DEPT,0,,,NA,998201,173610,,BLACK,M,,40.64319319,-73.949730653,"(40.64319319, -73.949730653)",PATROL BORO BKLYN SOUTH,,18-24,BLACK,M
299051294,03/08/2011,13:10:00,,,60,03/09/2011,109,GRAND LARCENY,419,"LARCENY,GRAND FROM PERSON,UNCL",COMPLETED,FELONY,BROOKLYN,INSIDE,STREET,N.Y. POLICE DEPT,0,NA,,NA,990922,149184,,,,,40.5761573,-73.9759838,"(40.5761573, -73.9759838)",PATROL BORO BKLYN SOUTH,,,UNKNOWN,F
914928408,06/06/2006,05:10:00,,,72,06/06/2006,351,CRIMINAL MISCHIEF & RELATED OF,254,"MISCHIEF, CRIMINAL 4, OF MOTOR",COMPLETED,MISDEMEANOR,BROOKLYN,FRONT OF,STREET,N.Y. POLICE DEPT,0,NA,,NA,983885,174319,,BLACK HISPANIC,,,40.645150221,-74.001316715,"(40.645150221, -74.001316715)",PATROL BORO BKLYN SOUTH,,18-24,WHITE HISPANIC,M
293362700,10/25/2011,13:28:00,10/25/2011,13:35:00,30,10/25/2011,348,VEHICLE AND TRAFFIC LAWS,922,"TRAFFIC,UNCLASSIFIED MISDEMEAN",COMPLETED,MISDEMEANOR,MANHATTAN,OPPOSITE OF,STREET,N.Y. POLICE DEPT,0,NA,,NA,998264,242157,,,,,40.83133757,-73.949360859,"(40.83133757, -73.949360859)",PATROL BORO MAN NORTH,,,UNKNOWN,E
479215884,10/07/2011,20:00:00,10/07/2011,20:30:00,48,10/20/2011,344,ASSAULT 3 & RELATED OFFENSES,101,ASSAULT 3,COMPLETED,MISDEMEANOR,BRONX,INSIDE,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,0,NA,,NA,1013405,251801,18-24,WHITE,M,,40.857770506,-73.894605877,"(40.857770506, -73.894605877)",PATROL BORO BRONX,,<18,BLACK HISPANIC,F
347855895,05/27/2006,08:30:00,05/27/2006,20:00:00,110,05/27/2006,107,BURGLARY,221,"BURGLARY,RESIDENCE,DAY",COMPLETED,FELONY,QUEENS,INSIDE,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,0,NA,,NA,1017881,208499,,,,,40.738902505,-73.878641981,"(40.738902505, -73.878641981)",PATROL BORO QUEENS NORTH,,25-44,BLACK,M
421644669,02/28/2014,10:00:00,02/28/2014,18:10:00,112,02/28/2014,107,BURGLARY,221,"BURGLARY,RESIDENCE,DAY",COMPLETED,FELONY,QUEENS,INSIDE,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,0,,,NA,1020818,205773,,,,,40.731408658,-73.868058473,"(40.731408658, -73.868058473)",PATROL BORO QUEENS NORTH,,25-44,ASIAN / PACIFIC ISLANDER,F
918430366,09/19/2011,22:00:00,09/20/2011,07:00:00,69,09/20/2011,107,BURGLARY,223,"BURGLARY,RESIDENCE,NIGHT",COMPLETED,FELONY,BROOKLYN,INSIDE,COMMERCIAL BUILDING,N.Y. POLICE DEPT,0,NA,,NA,1008213,170731,,,,,40.635269524,-73.91366383,"(40.635269524, -73.91366383)",PATROL BORO BKLYN SOUTH,,,UNKNOWN,D
592947003,11/24/2006,20:30:00,11/25/2006,07:30:00,102,11/25/2006,110,GRAND LARCENY OF MOTOR VEHICLE,441,"LARCENY,GRAND OF AUTO",COMPLETED,FELONY,QUEENS,OPPOSITE OF,STREET,N.Y. POLICE DEPT,0,NA,,NA,1035785,192932,,,,,40.696088711,-73.814153669,"(40.696088711, -73.814153669)",PATROL BORO QUEENS SOUTH,,45-64,ASIAN / PACIFIC ISLANDER,M
248902594,12/09/2011,19:20:00,12/09/2011,19:30:00,19,12/09/2011,109,GRAND LARCENY,433,"LARCENY,GRAND FROM STORE-SHOPL",COMPLETED,FELONY,MANHATTAN,INSIDE,DEPARTMENT STORE,N.Y. POLICE DEPT,0,NA,,NA,993570,216847,,,,,40.76187469,-73.966358084,"(40.76187469, -73.966358084)",PATROL BORO MAN NORTH,,,UNKNOWN,D
882282488,12/25/2011,22:00:00,12/27/2011,05:33:00,122,12/27/2011,361,OFF. AGNST PUB ORD SENSBLTY &,639,AGGRAVATED HARASSMENT 2,COMPLETED,MISDEMEANOR,STATEN ISLAND,INSIDE,RESIDENCE-HOUSE,N.Y. POLICE DEPT,0,NA,,NA,941776,143212,,,,,40.559666103,-74.152860227,"(40.559666103, -74.152860227)",PATROL BORO STATEN ISLAND,,25-44,WHITE,F
587539673,06/15/2014,17:05:00,06/15/2014,17:10:00,84,06/15/2014,341,PETIT LARCENY,333,"LARCENY,PETIT FROM STORE-SHOPL",COMPLETED,MISDEMEANOR,BROOKLYN,INSIDE,COMMERCIAL BUILDING,N.Y. POLICE DEPT,0,,,NA,988022,191055,,UNKNOWN,U,,40.691086024,-73.986399724,"(40.691086024, -73.986399724)",PATROL BORO BKLYN NORTH,,,UNKNOWN,D
354007443,05/06/2010,00:05:00,05/06/2010,00:30:00,73,05/07/2010,344,ASSAULT 3 & RELATED OFFENSES,101,ASSAULT 3,COMPLETED,MISDEMEANOR,BROOKLYN,INSIDE,RESIDENCE - PUBLIC HOUSING,N.Y. HOUSING POLICE,2,NA,HOWARD,356,1009347,183819,,BLACK,M,,40.671190076,-73.909529381,"(40.671190076, -73.909529381)",PATROL BORO BKLYN NORTH,,18-24,BLACK,F
729453456,07/13/2008,18:05:00,,,28,07/13/2008,341,PETIT LARCENY,333,"LARCENY,PETIT FROM STORE-SHOPL",COMPLETED,MISDEMEANOR,MANHATTAN,INSIDE,CLOTHING/BOUTIQUE,N.Y. POLICE DEPT,0,NA,,NA,997571,234556,,,,,40.810476043,-73.951880151,"(40.810476043, -73.951880151)",PATROL BORO MAN NORTH,,,UNKNOWN,D
312224530,11/09/2006,22:09:00,,,25,11/09/2006,235,DANGEROUS DRUGS,511,"CONTROLLED SUBSTANCE, POSSESSI",COMPLETED,MISDEMEANOR,MANHATTAN,OPPOSITE OF,RESIDENCE - PUBLIC HOUSING,N.Y. HOUSING POLICE,2,NA,,662,1001883,233380,,,,,40.807240696,-73.936306406,"(40.807240696, -73.936306406)",PATROL BORO MAN NORTH,,,UNKNOWN,E
604771308,02/20/2006,03:30:00,02/20/2006,04:00:00,50,02/20/2006,344,ASSAULT 3 & RELATED OFFENSES,101,ASSAULT 3,COMPLETED,MISDEMEANOR,BRONX,INSIDE,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,0,NA,,NA,1011403,261550,18-24,WHITE HISPANIC,F,,40.884534898,-73.901803612,"(40.884534898, -73.901803612)",PATROL BORO BRONX,,25-44,WHITE HISPANIC,F
558689951,02/07/2013,15:00:00,02/07/2013,16:00:00,62,02/07/2013,351,CRIMINAL MISCHIEF & RELATED OF,259,"CRIMINAL MISCHIEF,UNCLASSIFIED 4",COMPLETED,MISDEMEANOR,BROOKLYN,FRONT OF,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,0,NA,,NA,985721,158270,,,,,40.60109895,-73.994704206,"(40.60109895, -73.994704206)",PATROL BORO BKLYN SOUTH,,,WHITE,F
509604512,04/05/2014,00:35:00,04/05/2014,00:45:00,108,04/05/2014,235,DANGEROUS DRUGS,511,"CONTROLLED SUBSTANCE, POSSESSI",COMPLETED,MISDEMEANOR,QUEENS,OPPOSITE OF,TUNNEL,TRI-BORO BRDG TUNNL,4,,,NA,997296,209526,,,,,40.741775684,-73.952922162,"(40.741775684, -73.952922162)",PATROL BORO QUEENS NORTH,,,UNKNOWN,E
213464488,02/15/2007,19:30:00,,,44,02/15/2007,344,ASSAULT 3 & RELATED OFFENSES,101,ASSAULT 3,COMPLETED,MISDEMEANOR,BRONX,FRONT OF,STREET,N.Y. POLICE DEPT,0,NA,,NA,1009486,243711,,BLACK,F,,40.835577917,-73.908803531,"(40.835577917, -73.908803531)",PATROL BORO BRONX,,18-24,BLACK,F
272521589,04/18/2014,19:35:00,04/18/2014,19:41:00,71,04/18/2014,359,OFFENSES AGAINST PUBLIC ADMINI,759,"PUBLIC ADMINISTATION,UNCLASS M",COMPLETED,MISDEMEANOR,BROOKLYN,INSIDE,BEAUTY & NAIL SALON,N.Y. POLICE DEPT,0,,,NA,995776,183137,,,,,40.669346207,-73.958452573,"(40.669346207, -73.958452573)",PATROL BORO BKLYN SOUTH,,,UNKNOWN,E
879586686,03/01/2016,20:15:00,03/01/2016,20:20:00,28,03/01/2016,578,HARRASSMENT 2,638,"HARASSMENT,SUBD 3,4,5",COMPLETED,VIOLATION,MANHATTAN,INSIDE,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,0,,,NA,998054,232172,25-44,BLACK HISPANIC,F,,40.803931879,-73.950140244,"(40.803931879, -73.950140244)",PATROL BORO MAN NORTH,,25-44,BLACK HISPANIC,F
463190778,03/26/2017,19:45:00,03/26/2017,19:45:00,102,03/26/2017,126,MISCELLANEOUS PENAL LAW,204,"TRESPASS 1,CRIMINAL",COMPLETED,FELONY,QUEENS,INSIDE,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,0,,,NA,1032402,192738,UNKNOWN,WHITE HISPANIC,M,,40.695575281,-73.826354945,"(40.695575281, -73.826354945)",PATROL BORO QUEENS SOUTH,,45-64,UNKNOWN,M
495272070,11/03/2009,15:40:00,11/03/2009,15:50:00,43,11/03/2009,117,DANGEROUS DRUGS,503,"CONTROLLED SUBSTANCE,INTENT TO",COMPLETED,FELONY,BRONX,FRONT OF,STREET,N.Y. POLICE DEPT,0,NA,,NA,1018624,241853,,,,,40.830447407,-73.875790162,"(40.830447407, -73.875790162)",PATROL BORO BRONX,,,UNKNOWN,E
845157811,02/15/2013,01:30:00,02/15/2013,01:37:00,70,02/15/2013,105,ROBBERY,397,"ROBBERY,OPEN AREA UNCLASSIFIED",COMPLETED,FELONY,BROOKLYN,OPPOSITE OF,STREET,N.Y. POLICE DEPT,0,NA,,NA,995564,171536,,BLACK,M,,40.637504265,-73.959236248,"(40.637504265, -73.959236248)",PATROL BORO BKLYN SOUTH,,45-64,BLACK,F
367275141,06/07/2009,14:30:00,06/07/2009,15:00:00,60,06/12/2009,359,OFFENSES AGAINST PUBLIC ADMINI,749,VIOLATION OF ORDER OF PROTECTI,COMPLETED,MISDEMEANOR,BROOKLYN,INSIDE,RESIDENCE - PUBLIC HOUSING,N.Y. HOUSING POLICE,2,NA,,252,989392,155078,25-44,BLACK,M,,40.592336182,-73.981486959,"(40.592336182, -73.981486959)",PATROL BORO BKLYN SOUTH,,<18,WHITE,F
563295300,01/24/2006,07:30:00,,,101,01/24/2006,351,CRIMINAL MISCHIEF & RELATED OF,254,"MISCHIEF, CRIMINAL 4, OF MOTOR",COMPLETED,MISDEMEANOR,QUEENS,INSIDE,RESIDENCE-HOUSE,N.Y. POLICE DEPT,0,NA,,NA,1050069,158015,25-44,AMERICAN INDIAN/ALASKAN NATIVE,M,,40.600154743,-73.762983009,"(40.600154743, -73.762983009)",PATROL BORO QUEENS SOUTH,,25-44,AMERICAN INDIAN/ALASKAN NATIVE,F
941171096,12/27/2015,22:25:00,,,62,12/27/2015,344,ASSAULT 3 & RELATED OFFENSES,101,ASSAULT 3,COMPLETED,MISDEMEANOR,BROOKLYN,INSIDE,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,0,,,NA,985686,163849,25-44,BLACK,M,,40.61641217,-73.994829059,"(40.61641217, -73.994829059)",PATROL BORO BKLYN SOUTH,,25-44,WHITE,F
657330125,11/17/2014,01:00:00,,,19,01/05/2015,109,GRAND LARCENY,411,"LARCENY,GRAND FROM EATERY, UNATTENDED",COMPLETED,FELONY,MANHATTAN,INSIDE,RESTAURANT/DINER,N.Y. POLICE DEPT,0,,,NA,997943,222499,,UNKNOWN,U,,40.777382268,-73.950560903,"(40.777382268, -73.950560903)",PATROL BORO MAN NORTH,,25-44,WHITE,F
969165048,03/26/2007,09:30:00,,,77,04/10/2007,109,GRAND LARCENY,405,"LARCENY,GRAND BY THEFT OF CREDIT CARD",COMPLETED,FELONY,BROOKLYN,INSIDE,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,0,NA,,NA,991803,186467,,,,,40.678490591,-73.972770692,"(40.678490591, -73.972770692)",PATROL BORO BKLYN NORTH,,45-64,WHITE,M
277370921,10/10/2012,12:45:00,10/10/2012,13:01:00,110,10/10/2012,353,UNAUTHORIZED USE OF A VEHICLE,462,UNAUTHORIZED USE VEHICLE 3,COMPLETED,MISDEMEANOR,QUEENS,,STREET,N.Y. POLICE DEPT,0,NA,,NA,1018288,211404,,,,,40.746874442,-73.877158598,"(40.746874442, -73.877158598)",PATROL BORO QUEENS NORTH,,,UNKNOWN,D
682179310,01/22/2014,14:50:00,01/22/2014,14:50:00,79,01/22/2014,343,THEFT OF SERVICES,475,UNAUTH. SALE OF TRANS. SERVICE,ATTEMPTED,MISDEMEANOR,BROOKLYN,,TRANSIT - NYC SUBWAY,N.Y. TRANSIT POLICE,1,,,NA,996546,187436,,,,30,40.681144959,-73.955669038,"(40.681144959, -73.955669038)",PATROL BORO BKLYN NORTH,FRANKLIN AVENUE,,UNKNOWN,E
210068348,08/28/2002,09:00:00,02/08/2008,09:58:00,75,02/08/2008,109,GRAND LARCENY,438,"LARCENY,GRAND FROM BUILDING (NON-RESIDENCE) UNATTENDED",COMPLETED,FELONY,BROOKLYN,INSIDE,RESIDENCE-HOUSE,N.Y. POLICE DEPT,0,NA,,NA,1019191,182199,,,,,40.666710164,-73.874051228,"(40.666710164, -73.874051228)",PATROL BORO BKLYN NORTH,,25-44,BLACK,F
772492345,05/11/2015,10:45:00,05/11/2015,11:54:00,120,05/11/2015,344,ASSAULT 3 & RELATED OFFENSES,101,ASSAULT 3,COMPLETED,MISDEMEANOR,STATEN ISLAND,INSIDE,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,0,,,NA,962835,167738,45-64,BLACK,F,,40.627060894,-74.077149232,"(40.627060894, -74.077149232)",PATROL BORO STATEN ISLAND,,25-44,WHITE,F
855065534,12/11/2014,15:00:00,12/11/2014,16:40:00,88,12/15/2014,109,GRAND LARCENY,438,"LARCENY,GRAND FROM BUILDING (NON-RESIDENCE) UNATTENDED",COMPLETED,FELONY,BROOKLYN,INSIDE,HOSPITAL,N.Y. POLICE DEPT,0,,,NA,990485,190586,,,,,40.689797334,-73.977518653,"(40.689797334, -73.977518653)",PATROL BORO BKLYN NORTH,,25-44,ASIAN / PACIFIC ISLANDER,M
205724005,10/02/2014,16:45:00,10/02/2014,16:56:00,83,10/02/2014,341,PETIT LARCENY,338,"LARCENY,PETIT FROM BUILDING,UN",COMPLETED,MISDEMEANOR,BROOKLYN,INSIDE,CONSTRUCTION SITE,N.Y. POLICE DEPT,0,,,NA,1004641,194723,,,,,40.701131145,-73.926461012,"(40.701131145, -73.926461012)",PATROL BORO BKLYN NORTH,,25-44,WHITE HISPANIC,M
711527667,02/26/2016,23:10:00,02/26/2016,23:15:00,103,02/26/2016,578,HARRASSMENT 2,638,"HARASSMENT,SUBD 3,4,5",COMPLETED,VIOLATION,QUEENS,INSIDE,RESTAURANT/DINER,N.Y. POLICE DEPT,0,,,NA,1040304,195928,25-44,BLACK,M,,40.704284542,-73.797832173,"(40.704284542, -73.797832173)",PATROL BORO QUEENS SOUTH,,25-44,BLACK,M
576970870,06/18/2009,09:40:00,06/18/2009,09:55:00,72,06/18/2009,578,HARRASSMENT 2,637,"HARASSMENT,SUBD 1,CIVILIAN",COMPLETED,VIOLATION,BROOKLYN,FRONT OF,DOCTOR/DENTIST OFFICE,N.Y. POLICE DEPT,0,NA,,NA,985022,181224,,UNKNOWN,U,,40.664102915,-73.99721876,"(40.664102915, -73.99721876)",PATROL BORO BKLYN SOUTH,,45-64,WHITE,M
228899227,02/24/2009,15:10:00,02/24/2009,15:19:00,90,02/24/2009,235,DANGEROUS DRUGS,511,"CONTROLLED SUBSTANCE, POSSESSI",COMPLETED,MISDEMEANOR,BROOKLYN,,STREET,N.Y. POLICE DEPT,0,NA,,NA,1000530,196515,,,,,40.706058282,-73.941283056,"(40.706058282, -73.941283056)",PATROL BORO BKLYN NORTH,,,UNKNOWN,E
120381756,05/13/2010,19:25:00,05/13/2010,19:30:00,52,05/13/2010,235,DANGEROUS DRUGS,567,"MARIJUANA, POSSESSION 4 & 5",COMPLETED,MISDEMEANOR,BRONX,,STREET,N.Y. POLICE DEPT,0,NA,,NA,1012928,255180,,,,,40.867046398,-73.896315777,"(40.867046398, -73.896315777)",PATROL BORO BRONX,,,UNKNOWN,E
258868541,12/20/2008,06:00:00,12/21/2008,09:30:00,71,12/29/2008,107,BURGLARY,221,"BURGLARY,RESIDENCE,DAY",COMPLETED,FELONY,BROOKLYN,INSIDE,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,0,NA,,NA,995695,179853,,,,,40.66033246,-73.958750135,"(40.66033246, -73.958750135)",PATROL BORO BKLYN SOUTH,,25-44,BLACK,F
128783441,07/17/2009,14:00:00,07/17/2009,16:00:00,32,08/03/2009,109,GRAND LARCENY,405,"LARCENY,GRAND BY THEFT OF CREDIT CARD",COMPLETED,FELONY,MANHATTAN,INSIDE,OTHER,N.Y. POLICE DEPT,0,NA,,NA,1001559,237614,,,,,40.818862484,-73.937465861,"(40.818862484, -73.937465861)",PATROL BORO MAN NORTH,,<18,BLACK,F
916326909,10/09/2015,20:30:00,10/09/2015,20:57:00,41,10/09/2015,344,ASSAULT 3 & RELATED OFFENSES,101,ASSAULT 3,COMPLETED,MISDEMEANOR,BRONX,INSIDE,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,0,,,NA,1015387,237462,,,,,40.818407371,-73.887507503,"(40.818407371, -73.887507503)",PATROL BORO BRONX,,25-44,BLACK,F
688249137,09/18/2013,14:25:00,,,63,09/18/2013,344,ASSAULT 3 & RELATED OFFENSES,101,ASSAULT 3,COMPLETED,MISDEMEANOR,BROOKLYN,,STREET,N.Y. POLICE DEPT,0,NA,,NA,1000298,166043,,WHITE,M,,40.622419828,-73.942192355,"(40.622419828, -73.942192355)",PATROL BORO BKLYN SOUTH,,18-24,WHITE,F
767614932,05/16/2007,13:30:00,05/16/2007,13:40:00,45,05/16/2007,351,CRIMINAL MISCHIEF & RELATED OF,254,"MISCHIEF, CRIMINAL 4, OF MOTOR",COMPLETED,MISDEMEANOR,BRONX,FRONT OF,STREET,N.Y. POLICE DEPT,0,NA,,NA,1036368,236841,,,,,40.816604037,-73.811710876,"(40.816604037, -73.811710876)",PATROL BORO BRONX,,45-64,WHITE,F
424293012,12/25/2012,16:38:00,12/25/2012,16:39:00,30,12/25/2012,361,OFF. AGNST PUB ORD SENSBLTY &,639,AGGRAVATED HARASSMENT 2,COMPLETED,MISDEMEANOR,MANHATTAN,INSIDE,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,0,NA,,NA,998758,240846,25-44,WHITE HISPANIC,F,,40.827738453,-73.947578589,"(40.827738453, -73.947578589)",PATROL BORO MAN NORTH,,18-24,WHITE HISPANIC,F
557198309,06/21/2014,02:20:00,06/21/2014,02:30:00,75,06/23/2014,126,MISCELLANEOUS PENAL LAW,117,RECKLESS ENDANGERMENT 1,COMPLETED,FELONY,BROOKLYN,,STREET,N.Y. POLICE DEPT,0,,,NA,1016576,178876,,UNKNOWN,U,,40.657599203,-73.883493317,"(40.657599203, -73.883493317)",PATROL BORO BKLYN NORTH,,25-44,BLACK,F
408925862,03/20/2006,21:10:00,03/20/2006,21:13:00,83,03/20/2006,344,ASSAULT 3 & RELATED OFFENSES,113,"MENACING,UNCLASSIFIED",COMPLETED,MISDEMEANOR,BROOKLYN,INSIDE,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,0,NA,,NA,1005318,197060,,,,,40.707544073,-73.924012092,"(40.707544073, -73.924012092)",PATROL BORO BKLYN NORTH,,18-24,WHITE HISPANIC,M
265107670,08/19/2009,22:00:00,08/20/2009,07:00:00,71,08/20/2009,351,CRIMINAL MISCHIEF & RELATED OF,277,RECKLESS ENDANGERMENT OF PROPE,COMPLETED,MISDEMEANOR,BROOKLYN,INSIDE,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,0,NA,,NA,997542,180005,,UNKNOWN,U,,40.660747087,-73.952092679,"(40.660747087, -73.952092679)",PATROL BORO BKLYN SOUTH,,25-44,BLACK,F
397770371,02/17/2014,16:00:00,03/28/2014,16:00:00,18,04/01/2014,112,THEFT-FRAUD,739,"FRAUD,UNCLASSIFIED-FELONY",COMPLETED,FELONY,MANHATTAN,INSIDE,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,0,,,NA,988600,218831,,,,,40.7673241,-73.984297521,"(40.7673241, -73.984297521)",PATROL BORO MAN SOUTH,,65+,WHITE,M
308246885,05/02/2007,18:00:00,05/03/2007,22:30:00,112,05/03/2007,359,OFFENSES AGAINST PUBLIC ADMINI,749,VIOLATION OF ORDER OF PROTECTI,COMPLETED,MISDEMEANOR,QUEENS,INSIDE,RESIDENCE-HOUSE,N.Y. POLICE DEPT,0,NA,,NA,1021340,205449,25-44,UNKNOWN,M,,40.730517185,-73.866176806,"(40.730517185, -73.866176806)",PATROL BORO QUEENS NORTH,,25-44,UNKNOWN,F
484030891,09/11/2010,18:10:00,09/11/2010,18:20:00,49,09/11/2010,341,PETIT LARCENY,333,"LARCENY,PETIT FROM STORE-SHOPL",COMPLETED,MISDEMEANOR,BRONX,INSIDE,DEPARTMENT STORE,N.Y. POLICE DEPT,0,NA,,NA,1020860,251010,,,,,40.855571684,-73.867660345,"(40.855571684, -73.867660345)",PATROL BORO BRONX,,,UNKNOWN,D
365934571,06/03/2009,17:30:00,06/03/2009,18:00:00,61,06/05/2009,361,OFF. AGNST PUB ORD SENSBLTY &,639,AGGRAVATED HARASSMENT 2,COMPLETED,MISDEMEANOR,BROOKLYN,INSIDE,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,0,NA,,NA,991854,156119,45-64,WHITE,F,,40.595191749,-73.972621017,"(40.595191749, -73.972621017)",PATROL BORO BKLYN SOUTH,,25-44,WHITE,M
252634268,05/10/2011,14:02:00,05/10/2011,14:10:00,42,05/10/2011,236,DANGEROUS WEAPONS,782,"WEAPONS, POSSESSION, ETC",COMPLETED,MISDEMEANOR,BRONX,,STREET,N.Y. POLICE DEPT,0,NA,,NA,1010031,242187,,,,,40.831393403,-73.906839868,"(40.831393403, -73.906839868)",PATROL BORO BRONX,,,UNKNOWN,E
284977416,03/09/2010,15:45:00,03/09/2010,15:45:00,19,03/09/2010,344,ASSAULT 3 & RELATED OFFENSES,101,ASSAULT 3,COMPLETED,MISDEMEANOR,MANHATTAN,,STREET,N.Y. POLICE DEPT,0,NA,,NA,994519,218557,,BLACK,F,,40.766567148,-73.962929769,"(40.766567148, -73.962929769)",PATROL BORO MAN NORTH,,18-24,WHITE HISPANIC,F
420408457,08/08/2009,21:00:00,08/08/2009,21:20:00,49,08/08/2009,578,HARRASSMENT 2,637,"HARASSMENT,SUBD 1,CIVILIAN",COMPLETED,VIOLATION,BRONX,INSIDE,OTHER,N.Y. POLICE DEPT,0,NA,,NA,1022159,250212,<18,BLACK,F,,40.853375932,-73.862969123,"(40.853375932, -73.862969123)",PATROL BORO BRONX,,45-64,BLACK,F
222506287,09/16/2010,03:04:00,09/16/2010,03:12:00,61,09/16/2010,109,GRAND LARCENY,457,"LARCENY,GRAND OF VEHICULAR/MOTORCYCLE ACCESSORIES",COMPLETED,FELONY,BROOKLYN,FRONT OF,STREET,N.Y. POLICE DEPT,0,NA,,NA,1000080,160148,,,,,40.606239663,-73.942991466,"(40.606239663, -73.942991466)",PATROL BORO BKLYN SOUTH,,45-64,WHITE,F
190940313,12/03/2010,13:20:00,12/03/2010,14:52:00,75,12/03/2010,107,BURGLARY,221,"BURGLARY,RESIDENCE,DAY",COMPLETED,FELONY,BROOKLYN,INSIDE,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,0,NA,,NA,1016752,188517,,,,,40.684060928,-73.882812501,"(40.684060928, -73.882812501)",PATROL BORO BKLYN NORTH,,,UNKNOWN,M
471223729,03/04/2008,18:00:00,,,107,03/04/2008,341,PETIT LARCENY,321,"LARCENY,PETIT FROM AUTO",COMPLETED,MISDEMEANOR,QUEENS,FRONT OF,STREET,N.Y. POLICE DEPT,0,NA,,NA,1033520,199931,,,,,40.715312181,-73.822270579,"(40.715312181, -73.822270579)",PATROL BORO QUEENS SOUTH,,18-24,UNKNOWN,M
994994991,12/18/2009,15:15:00,12/28/2009,15:30:00,66,12/29/2009,341,PETIT LARCENY,338,"LARCENY,PETIT FROM BUILDING,UN",COMPLETED,MISDEMEANOR,BROOKLYN,INSIDE,BANK,N.Y. POLICE DEPT,0,NA,,NA,987165,171551,,UNKNOWN,U,,40.637552182,-73.98949847,"(40.637552182, -73.98949847)",PATROL BORO BKLYN SOUTH,,18-24,WHITE,M
351000227,05/04/2012,23:00:00,05/04/2012,23:20:00,103,05/05/2012,578,HARRASSMENT 2,637,"HARASSMENT,SUBD 1,CIVILIAN",COMPLETED,VIOLATION,QUEENS,INSIDE,RESIDENCE-HOUSE,N.Y. POLICE DEPT,0,NA,,NA,1050794,197845,45-64,AMERICAN INDIAN/ALASKAN NATIVE,M,,40.709473568,-73.759979248,"(40.709473568, -73.759979248)",PATROL BORO QUEENS SOUTH,,25-44,AMERICAN INDIAN/ALASKAN NATIVE,F
